530,399999999999
539,999999999999
549,599999999999
549,599999999999
551,999999999999
551,999999999999
554,4
578,399999999999
602,399999999999
602,399999999999
609,599999999999
609,599999999999
609,599999999999
628,799999999999
628,799999999999
650,4
659,999999999999
671,999999999999
686,399999999999
691,199999999999
695,999999999999
695,999999999999
697,199999999999
755,999999999999
755,999999999999
755,999999999999
755,999999999999
755,999999999999
777,6
777,6
